row index,2013,,Primary Deposit Type,Secondary Deposit Type, (1),Company,Source,Mt ore,Column 9,Column 10
728,50 Years October,Russia,VMS,,NC,unknown,"Herrington et al, 2005",46,%Zn,0.47
728,50 Years October,Russia,VMS,,NC,unknown,"Herrington et al, 2005",46,%Cu,1.82
729,Alexandrinka,Russia,VMS,,NC,unknown,"Herrington et al, 2005",10,%Zn,5.5
729,Alexandrinka,Russia,VMS,,NC,unknown,"Herrington et al, 2005",10,%Cu,4.4
729,Alexandrinka,Russia,VMS,,NC,unknown,"Herrington et al, 2005",10,g/t Au,2.2
730,Bakr Tau,Russia,VMS,,NC,unknown,"Herrington et al, 2005",1.3,%Pb,0.67
730,Bakr Tau,Russia,VMS,,NC,unknown,"Herrington et al, 2005",1.3,%Zn,4.66
730,Bakr Tau,Russia,VMS,,NC,unknown,"Herrington et al, 2005",1.3,%Cu,2.63
730,Bakr Tau,Russia,VMS,,NC,unknown,"Herrington et al, 2005",1.3,g/t Au,1.5
731,Balta Tau,Russia,VMS,,NC,unknown,"Herrington et al, 2005",3.5,%Zn,5.1
731,Balta Tau,Russia,VMS,,NC,unknown,"Herrington et al, 2005",3.5,%Cu,3.0
731,Balta Tau,Russia,VMS,,NC,unknown,"Herrington et al, 2005",3.5,g/t Au,4.5
733,Blyava,Russia,VMS,,NC,unknown,"Herrington et al, 2005",10,%Zn,5.0
733,Blyava,Russia,VMS,,NC,unknown,"Herrington et al, 2005",10,%Cu,3.0
734,Buribai,Russia,VMS,,NC,unknown,"Herrington et al, 2005",30,%Pb,0.1
734,Buribai,Russia,VMS,,NC,unknown,"Herrington et al, 2005",30,%Zn,1.2
734,Buribai,Russia,VMS,,NC,unknown,"Herrington et al, 2005",30,%Cu,1.9
735,Degtyarskoe,Russia,VMS,,NC,unknown,"Herrington et al, 2005",130,%Pb,0.1
735,Degtyarskoe,Russia,VMS,,NC,unknown,"Herrington et al, 2005",130,%Zn,1.5
735,Degtyarskoe,Russia,VMS,,NC,unknown,"Herrington et al, 2005",130,%Cu,1.0
735,Degtyarskoe,Russia,VMS,,NC,unknown,"Herrington et al, 2005",130,%As,0.07
736,Gai,Russia,VMS,,NC,unknown,"Herrington et al, 2005",380,%Pb,0.06
736,Gai,Russia,VMS,,NC,unknown,"Herrington et al, 2005",380,%Zn,0.74
736,Gai,Russia,VMS,,NC,unknown,"Herrington et al, 2005",380,g/t Ag,6.3
736,Gai,Russia,VMS,,NC,unknown,"Herrington et al, 2005",380,%Cu,1.57
736,Gai,Russia,VMS,,NC,unknown,"Herrington et al, 2005",380,g/t Au,0.9
738,Gorevskoe,Russia,Sediment-hosted Pb-Zn,Sedex,NC,unknown,"Leach et al, 2005",300,%Pb,6.5
738,Gorevskoe,Russia,Sediment-hosted Pb-Zn,Sedex,NC,unknown,"Leach et al, 2005",300,%Zn,1.4
739,Goroblagodat,Russia,Skarn,,NC,unknown,"Herrington et al, 2005",160,%Zn,0.08
739,Goroblagodat,Russia,Skarn,,NC,unknown,"Herrington et al, 2005",160,%Cu,0.13
739,Goroblagodat,Russia,Skarn,,NC,unknown,"Herrington et al, 2005",160,%Co,0.022
739,Goroblagodat,Russia,Skarn,,NC,unknown,"Herrington et al, 2005",160,%Fe,35.5
740,Ishkinino,Russia,VMS,,NC,unknown,"Herrington et al, 2005",1,%Zn,0.2
740,Ishkinino,Russia,VMS,,NC,unknown,"Herrington et al, 2005",1,g/t Ag,5.1
740,Ishkinino,Russia,VMS,,NC,unknown,"Herrington et al, 2005",1,%Cu,6.4
740,Ishkinino,Russia,VMS,,NC,unknown,"Herrington et al, 2005",1,g/t Au,1.4
740,Ishkinino,Russia,VMS,,NC,unknown,"Herrington et al, 2005",1,%Ni,0.3
740,Ishkinino,Russia,VMS,,NC,unknown,"Herrington et al, 2005",1,%Co,0.2
740,Ishkinino,Russia,VMS,,NC,unknown,"Herrington et al, 2005",1,%As,0.2
741,Kholodninskoe,Russia,Sediment-hosted Pb-Zn,Sedex,NC,MBC Corp,Website (2015-04-24),,g/t Ag,28.0
742,Khudesskoye,Russia,Orogenic Au?,,NC,Urals Mining & Metallurgical Co. (UMMC),ILZSG database (2016-03-02),31,%Zn,0.9
742,Khudesskoye,Russia,Orogenic Au?,,NC,Urals Mining & Metallurgical Co. (UMMC),ILZSG database (2016-03-02),31,g/t Ag,11.0
742,Khudesskoye,Russia,Orogenic Au?,,NC,Urals Mining & Metallurgical Co. (UMMC),ILZSG database (2016-03-02),31,%Cu,1.6
742,Khudesskoye,Russia,Orogenic Au?,,NC,Urals Mining & Metallurgical Co. (UMMC),ILZSG database (2016-03-02),31,g/t Au,0.8
743,Komaganskoe,Russia,VMS,,NC,unknown,"Herrington et al, 2005",0.5,%Zn,0.85
743,Komaganskoe,Russia,VMS,,NC,unknown,"Herrington et al, 2005",0.5,g/t Ag,14.8
743,Komaganskoe,Russia,VMS,,NC,unknown,"Herrington et al, 2005",0.5,%Cu,2.1
743,Komaganskoe,Russia,VMS,,NC,unknown,"Herrington et al, 2005",0.5,g/t Au,1.6
744,Korbalikhinskoye,Russia,VMS,,NC,unknown,Min Deps Northeast Asia,24.5,%Pb,2.01
744,Korbalikhinskoye,Russia,VMS,,NC,unknown,Min Deps Northeast Asia,24.5,%Zn,9.8
745,Krasnogvardeyskoe,Russia,VMS,,NC,unknown,"Herrington et al, 2005",14.1,%Zn,0.73
745,Krasnogvardeyskoe,Russia,VMS,,NC,unknown,"Herrington et al, 2005",14.1,%Cu,2.16
746,Letnye,Russia,VMS,,NC,unknown,"Herrington et al, 2005",6,%Pb,0.6
746,Letnye,Russia,VMS,,NC,unknown,"Herrington et al, 2005",6,%Zn,1.2
746,Letnye,Russia,VMS,,NC,unknown,"Herrington et al, 2005",6,g/t Ag,13.7
746,Letnye,Russia,VMS,,NC,unknown,"Herrington et al, 2005",6,%Cu,2.8
746,Letnye,Russia,VMS,,NC,unknown,"Herrington et al, 2005",6,%Co,0.17
747,Limonitovoye,Russia,Sediment-hosted Pb-Zn,,NC,unknown,Min Deps Canada 2007 Goodfellow & Lydon,80,%Zn,1.9
747,Limonitovoye,Russia,Sediment-hosted Pb-Zn,,NC,unknown,Min Deps Canada 2007 Goodfellow & Lydon,80,%Cu,0.7
748,Mauk,Russia,VMS,,NC,unknown,"Herrington et al, 2005",3,%Zn,1.7
748,Mauk,Russia,VMS,,NC,unknown,"Herrington et al, 2005",3,%Cu,1.55
750,Novoshirokinskoye,Russia,Skarn/Epithermal?,,C,Highland Gold,Ann Rep 2013,7.390939,%Pb,2.2
750,Novoshirokinskoye,Russia,Skarn/Epithermal?,,C,Highland Gold,Ann Rep 2013,7.390939,%Zn,1.1
750,Novoshirokinskoye,Russia,Skarn/Epithermal?,,C,Highland Gold,Ann Rep 2013,7.390939,g/t Ag,66.5
751,Noyon-Tologoisky,Russia,Skarn,,NC,Baojin Mining (ILZSG db?),Min Deps Northeast Asia,14,%Pb,1.79
751,Noyon-Tologoisky,Russia,Skarn,,NC,Baojin Mining (ILZSG db?),Min Deps Northeast Asia,14,%Zn,1.55
753,Pavlovskoye,Russia,Sediment-hosted Pb-Zn,MVT,NC,"Rosatom, Atomredmetzoloto (ARMZ)",ILZSG database (2016-07-12),21.4,%Pb,2.1
753,Pavlovskoye,Russia,Sediment-hosted Pb-Zn,MVT,NC,"Rosatom, Atomredmetzoloto (ARMZ)",ILZSG database (2016-07-12),21.4,%Zn,9.2
753,Pavlovskoye,Russia,Sediment-hosted Pb-Zn,MVT,NC,"Rosatom, Atomredmetzoloto (ARMZ)",ILZSG database (2016-07-12),21.4,g/t Ag,31.0
755,Podolskoe,Russia,VMS,,NC,unknown,"Herrington et al, 2005",80.8,%Pb,0.13
755,Podolskoe,Russia,VMS,,NC,unknown,"Herrington et al, 2005",80.8,%Zn,1.75
755,Podolskoe,Russia,VMS,,NC,unknown,"Herrington et al, 2005",80.8,%Cu,1.73
755,Podolskoe,Russia,VMS,,NC,unknown,"Herrington et al, 2005",80.8,%As,0.15
756,Safyanovka,Russia,VMS,,NC,unknown,"Herrington et al, 2005",18.2,%Zn,0.86
756,Safyanovka,Russia,VMS,,NC,unknown,"Herrington et al, 2005",18.2,%Cu,2.94
757,Salairskoye,Russia,VMS,,NC,unknown,Min Deps Northeast Asia,25,%Pb,0.13
757,Salairskoye,Russia,VMS,,NC,unknown,Min Deps Northeast Asia,25,%Zn,2.42
759,Sibay,Russia,VMS,,NC,unknown,"Herrington et al, 2005",110,%Pb,0.04
759,Sibay,Russia,VMS,,NC,unknown,"Herrington et al, 2005",110,%Zn,0.4
759,Sibay,Russia,VMS,,NC,unknown,"Herrington et al, 2005",110,g/t Ag,16.0
759,Sibay,Russia,VMS,,NC,unknown,"Herrington et al, 2005",110,%Cu,1.6
759,Sibay,Russia,VMS,,NC,unknown,"Herrington et al, 2005",110,g/t Au,0.6
760,Tarnyerskoe,Russia,VMS,,NC,unknown,"Herrington et al, 2005",9.1,%Zn,4.24
760,Tarnyerskoe,Russia,VMS,,NC,unknown,"Herrington et al, 2005",9.1,%Cu,1.58
761,Tuva / Kyzyl-Tash Turk,Russia,VMS,,C,Zijin Mining,Website (2014-01-12),12.92,g/t Ag,52.24
761,Tuva / Kyzyl-Tash Turk,Russia,VMS,,C,Zijin Mining,Website (2014-01-12),12.92,g/t Au,1.17
762,Uchaly,Russia,VMS,,NC,unknown,"Herrington et al, 2005",113,%Zn,3.73
762,Uchaly,Russia,VMS,,NC,unknown,"Herrington et al, 2005",113,g/t Ag,18.0
762,Uchaly,Russia,VMS,,NC,unknown,"Herrington et al, 2005",113,%Cu,1.08
762,Uchaly,Russia,VMS,,NC,unknown,"Herrington et al, 2005",113,g/t Au,1.26
763,Urultun,Russia,Sediment-hosted Pb-Zn,MVT,NC,unknown,Leach et al (2005),23,%Pb,2.85
763,Urultun,Russia,Sediment-hosted Pb-Zn,MVT,NC,unknown,Leach et al (2005),23,%Zn,6.74
764,Uzelga,Russia,VMS,,NC,unknown,"Herrington et al, 2005",,g/t Ag,35.0
764,Uzelga,Russia,VMS,,NC,unknown,"Herrington et al, 2005",,g/t Au,1.8
765,Yaman Kasy,Russia,VMS,,NC,unknown,"Herrington et al, 2005",2.3,%Zn,5.56
765,Yaman Kasy,Russia,VMS,,NC,unknown,"Herrington et al, 2005",2.3,g/t Ag,33.5
765,Yaman Kasy,Russia,VMS,,NC,unknown,"Herrington et al, 2005",2.3,%Cu,2.56
765,Yaman Kasy,Russia,VMS,,NC,unknown,"Herrington et al, 2005",2.3,g/t Au,3.3
766,Yubilenoe (VMS Cu-Zn),Russia,VMS,,NC,unknown,"Herrington et al, 2005",106,%Zn,1.0
766,Yubilenoe (VMS Cu-Zn),Russia,VMS,,NC,unknown,"Herrington et al, 2005",106,%Cu,1.5
767,Zimnyee,Russia,VMS,,NC,unknown,"Herrington et al, 2005",12.5,%Zn,0.87
767,Zimnyee,Russia,VMS,,NC,unknown,"Herrington et al, 2005",12.5,g/t Ag,7.0
767,Zimnyee,Russia,VMS,,NC,unknown,"Herrington et al, 2005",12.5,%Cu,1.21
767,Zimnyee,Russia,VMS,,NC,unknown,"Herrington et al, 2005",12.5,g/t Au,0.1
769,Jabal Dhaylan,Saudi Arabia,Sediment-hosted Pb-Zn,MVT,NC,unknown,Leach et al (2005),1.2,%Pb,1.4
769,Jabal Dhaylan,Saudi Arabia,Sediment-hosted Pb-Zn,MVT,NC,unknown,Leach et al (2005),1.2,%Zn,5.6
772,Chadine,Serbia,VMS,,NC,Aurasian Minerals,Website (2016-05-19),7.7,%Pb,1.0
772,Chadine,Serbia,VMS,,NC,Aurasian Minerals,Website (2016-05-19),7.7,%Zn,2.6
772,Chadine,Serbia,VMS,,NC,Aurasian Minerals,Website (2016-05-19),7.7,%Cu,1.2
773,Parlozi,Serbia,Epithermal,,NC,Rosita Mining,Tech Rep (2014-04),6.5,%Pb,4.07
773,Parlozi,Serbia,Epithermal,,NC,Rosita Mining,Tech Rep (2014-04),6.5,%Zn,2.12
773,Parlozi,Serbia,Epithermal,,NC,Rosita Mining,Tech Rep (2014-04),6.5,g/t Ag,130.0
773,Parlozi,Serbia,Epithermal,,NC,Rosita Mining,Tech Rep (2014-04),6.5,%Cu,0.26
774,Tenka,Serbia,Sediment-hosted Pb-Zn,MVT,NC,unknown,Armstrong et al (2005),4,g/t Au,3.5
778,Bushy Park,South Africa,Sediment-hosted Pb-Zn,MVT,NC,unknown,Wheatley et al 1986,0.63,%Pb,0.18
778,Bushy Park,South Africa,Sediment-hosted Pb-Zn,MVT,NC,unknown,Wheatley et al 1986,0.63,%Zn,3.3
779,Pering,South Africa,Sediment-hosted Pb-Zn,MVT,C,Minéro Zinc,"Fin. Summary (Pering Base Metals Pty Ltd, 2010-12)",347.767739,%Pb,0.09
779,Pering,South Africa,Sediment-hosted Pb-Zn,MVT,C,Minéro Zinc,"Fin. Summary (Pering Base Metals Pty Ltd, 2010-12)",347.767739,%Zn,0.37
780,Salt River-Graafwater East/West,South Africa,VMS,,C,Thabex,Website (2014-01-12),14.91,%Pb,0.58
780,Salt River-Graafwater East/West,South Africa,VMS,,C,Thabex,Website (2014-01-12),14.91,%Zn,3.04
780,Salt River-Graafwater East/West,South Africa,VMS,,C,Thabex,Website (2014-01-12),14.91,g/t Ag,18.79
780,Salt River-Graafwater East/West,South Africa,VMS,,C,Thabex,Website (2014-01-12),14.91,%Cu,0.45
780,Salt River-Graafwater East/West,South Africa,VMS,,C,Thabex,Website (2014-01-12),14.91,g/t Au,0.03
781,Salt River-Hartebeest Vlei,South Africa,VMS,,C,Thabex,Website (2014-01-12),1.13,%Pb,3.95
781,Salt River-Hartebeest Vlei,South Africa,VMS,,C,Thabex,Website (2014-01-12),1.13,%Zn,0.64
781,Salt River-Hartebeest Vlei,South Africa,VMS,,C,Thabex,Website (2014-01-12),1.13,g/t Ag,38.0
781,Salt River-Hartebeest Vlei,South Africa,VMS,,C,Thabex,Website (2014-01-12),1.13,%Cu,0.01
782,Salt River-Main,South Africa,VMS,,C,Thabex,Website (2014-01-12),26.01,%Pb,0.49
782,Salt River-Main,South Africa,VMS,,C,Thabex,Website (2014-01-12),26.01,%Zn,1.76
782,Salt River-Main,South Africa,VMS,,C,Thabex,Website (2014-01-12),26.01,g/t Ag,21.7
782,Salt River-Main,South Africa,VMS,,C,Thabex,Website (2014-01-12),26.01,%Cu,0.64
782,Salt River-Main,South Africa,VMS,,C,Thabex,Website (2014-01-12),26.01,g/t Au,0.84
786,Lomero-Poyatos,Spain,VMS,,C,Petaquilla Minerals,Tech Rep (2012-05),30.35,%Pb,0.67
786,Lomero-Poyatos,Spain,VMS,,C,Petaquilla Minerals,Tech Rep (2012-05),30.35,%Zn,2.35
786,Lomero-Poyatos,Spain,VMS,,C,Petaquilla Minerals,Tech Rep (2012-05),30.35,g/t Ag,46.56
786,Lomero-Poyatos,Spain,VMS,,C,Petaquilla Minerals,Tech Rep (2012-05),30.35,%Cu,0.67
786,Lomero-Poyatos,Spain,VMS,,C,Petaquilla Minerals,Tech Rep (2012-05),30.35,g/t Au,2.31
787,Masa Valverde,Spain,VMS,,C,Cambridge Mineral Resources,"Pres. (undated, website 2014-01-12)",134.082009,%Pb,0.45
787,Masa Valverde,Spain,VMS,,C,Cambridge Mineral Resources,"Pres. (undated, website 2014-01-12)",134.082009,%Zn,1.1
787,Masa Valverde,Spain,VMS,,C,Cambridge Mineral Resources,"Pres. (undated, website 2014-01-12)",134.082009,g/t Ag,26.8
787,Masa Valverde,Spain,VMS,,C,Cambridge Mineral Resources,"Pres. (undated, website 2014-01-12)",134.082009,%Cu,0.54
787,Masa Valverde,Spain,VMS,,C,Cambridge Mineral Resources,"Pres. (undated, website 2014-01-12)",134.082009,g/t Au,0.51
788,Santa Barbara,Spain,Sediment-hosted Pb-Zn,Sedex,NC,Lundin Mining,ILZSG database (2016-03-02),5,%Pb,7.6
788,Santa Barbara,Spain,Sediment-hosted Pb-Zn,Sedex,NC,Lundin Mining,ILZSG database (2016-03-02),5,%Zn,8.9
788,Santa Barbara,Spain,Sediment-hosted Pb-Zn,Sedex,NC,Lundin Mining,ILZSG database (2016-03-02),5,g/t Ag,51.0
789,Toral,Spain,Mesothermal Vein,,C,Portex Minerals,Tech Rep (2012-08),22.7,%Pb,3.18
789,Toral,Spain,Mesothermal Vein,,C,Portex Minerals,Tech Rep (2012-08),22.7,%Zn,4.16
789,Toral,Spain,Mesothermal Vein,,C,Portex Minerals,Tech Rep (2012-08),22.7,g/t Ag,24.4
789,Toral,Spain,Mesothermal Vein,,C,Portex Minerals,Tech Rep (2012-08),22.7,%Cu,0.13
790,Abu Samar,Sudan,Sediment-hosted Pb-Zn,Sedex,NC,unknown,Leach et al (2005),3.6,%Zn,4.9
790,Abu Samar,Sudan,Sediment-hosted Pb-Zn,Sedex,NC,unknown,Leach et al (2005),3.6,g/t Ag,72.0
790,Abu Samar,Sudan,Sediment-hosted Pb-Zn,Sedex,NC,unknown,Leach et al (2005),3.6,%Cu,0.6
799,Häggån,Sweden,Sediment-hosted Pb-Zn (Shale-hosted),,C,Aura Energy,Ann Rep 2013,2350,%Zn,0.0431
799,Häggån,Sweden,Sediment-hosted Pb-Zn (Shale-hosted),,C,Aura Energy,Ann Rep 2013,2350,%Ni,0.0316
799,Häggån,Sweden,Sediment-hosted Pb-Zn (Shale-hosted),,C,Aura Energy,Ann Rep 2013,2350,%Mo,0.0207
799,Häggån,Sweden,Sediment-hosted Pb-Zn (Shale-hosted),,C,Aura Energy,Ann Rep 2013,2350,%U3O8,0.0155
799,Häggån,Sweden,Sediment-hosted Pb-Zn (Shale-hosted),,C,Aura Energy,Ann Rep 2013,2350,%V,0.1519
800,Huornaisenvuoma,Sweden,Sediment-hosted Pb-Zn,Sedex,NC,unknown,Leach et al (2005),0.55,%Pb,2.6
800,Huornaisenvuoma,Sweden,Sediment-hosted Pb-Zn,Sedex,NC,unknown,Leach et al (2005),0.55,%Zn,4.5
800,Huornaisenvuoma,Sweden,Sediment-hosted Pb-Zn,Sedex,NC,unknown,Leach et al (2005),0.55,g/t Ag,12.0
800,Huornaisenvuoma,Sweden,Sediment-hosted Pb-Zn,Sedex,NC,unknown,Leach et al (2005),0.55,%Cu,0.2
805,Konimansur Kalon,Tajikistan,Epithermal?,,NC,Tajik Gov't,ILZSG database (2016-07-12),961,%Pb,0.5
805,Konimansur Kalon,Tajikistan,Epithermal?,,NC,Tajik Gov't,ILZSG database (2016-07-12),961,%Zn,0.4
805,Konimansur Kalon,Tajikistan,Epithermal?,,NC,Tajik Gov't,ILZSG database (2016-07-12),961,g/t Ag,52.0
807,Mae Sod (Padaeng),Thailand,Sediment-hosted Pb-Zn,MVT,C,Padaeng Industries,Ann Rep 2013,1.609,%Zn,10.3
808,Bou Jabeur-Gite de l'Est,Tunisia,Sediment-hosted Pb-Zn,MVT,C,unknown (formerly Maghreb Minerals plc),"Maghreb Mins. Pres. (Finex'08), Media 2007-12-13",8.836,%Pb,0.99
808,Bou Jabeur-Gite de l'Est,Tunisia,Sediment-hosted Pb-Zn,MVT,C,unknown (formerly Maghreb Minerals plc),"Maghreb Mins. Pres. (Finex'08), Media 2007-12-13",8.836,%Zn,2.17
808,Bou Jabeur-Gite de l'Est,Tunisia,Sediment-hosted Pb-Zn,MVT,C,unknown (formerly Maghreb Minerals plc),"Maghreb Mins. Pres. (Finex'08), Media 2007-12-13",8.836,g/t Ag,7.3
809,Djebba,Tunisia,Sediment-hosted Pb-Zn,MVT,NC,unknown (formerly Maghreb Minerals plc),Ann Report (2007),2.7,%Pb,3.34
809,Djebba,Tunisia,Sediment-hosted Pb-Zn,MVT,NC,unknown (formerly Maghreb Minerals plc),Ann Report (2007),2.7,%Zn,6.14
810,Fej Lahdoum-Dar N’Hal Nord,Tunisia,Sediment-hosted Pb-Zn,MVT,C,unknown (formerly Maghreb Minerals plc),Media 2007-03-07,1.2,%Pb,5.6
810,Fej Lahdoum-Dar N’Hal Nord,Tunisia,Sediment-hosted Pb-Zn,MVT,C,unknown (formerly Maghreb Minerals plc),Media 2007-03-07,1.2,%Zn,6.0
811,Kohol,Tunisia,Sediment-hosted Pb-Zn,MVT,NC,unknown (formerly Maghreb Minerals plc),Media 2006-12-07,0.4,%Pb,1.75
811,Kohol,Tunisia,Sediment-hosted Pb-Zn,MVT,NC,unknown (formerly Maghreb Minerals plc),Media 2006-12-07,0.4,%Zn,1.75
812,Sidi at Taia (Sidi Taya),Tunisia,Sediment-hosted Pb-Zn,MVT,NC,unknown (formerly Maghreb Minerals plc),Media 2006-12-07,0.025,%Pb,1.75
812,Sidi at Taia (Sidi Taya),Tunisia,Sediment-hosted Pb-Zn,MVT,NC,unknown (formerly Maghreb Minerals plc),Media 2006-12-07,0.025,%Zn,1.75
813,Zriba-Guebli,Tunisia,Sediment-hosted Pb-Zn,MVT,NC,unknown (formerly Maghreb Minerals plc),Media 2006-12-07,4,%Pb,1.0
813,Zriba-Guebli,Tunisia,Sediment-hosted Pb-Zn,MVT,NC,unknown (formerly Maghreb Minerals plc),Media 2006-12-07,4,%Zn,1.0
814,Bayindir,Turkey,Sediment-hosted Pb-Zn,Sedex,NC,unknown,Leach et al (2005),0.9,%Pb,1.5
814,Bayindir,Turkey,Sediment-hosted Pb-Zn,Sedex,NC,unknown,Leach et al (2005),0.9,%Zn,7.5
817,Tufanbeyli Group,Turkey,Sediment-hosted Pb-Zn,MVT,C,Red Crescent Resources,Tech Rep (2011-08),6.25,%Pb,0.005
817,Tufanbeyli Group,Turkey,Sediment-hosted Pb-Zn,MVT,C,Red Crescent Resources,Tech Rep (2011-08),6.25,%Zn,1.68
817,Tufanbeyli Group,Turkey,Sediment-hosted Pb-Zn,MVT,C,Red Crescent Resources,Tech Rep (2011-08),6.25,g/t Ag,1.53
818,Yenice,Turkey,Skarn,,C,Nesko,Türkiye (2013),0.923475,%Pb,7.38
818,Yenice,Turkey,Skarn,,C,Nesko,Türkiye (2013),0.923475,%Zn,2.85
818,Yenice,Turkey,Skarn,,C,Nesko,Türkiye (2013),0.923475,%Cu,1.36
820,South Crofty,UK,Granite-related,????,C,Celeste Copper,Tech Rep (2012-10),3.499,%Zn,0.29
820,South Crofty,UK,Granite-related,????,C,Celeste Copper,Tech Rep (2012-10),3.499,%Cu,0.45
820,South Crofty,UK,Granite-related,????,C,Celeste Copper,Tech Rep (2012-10),3.499,%Sn,0.33
830,Lone Mountain-Upper Lake Valley,USA,Skarn,,NC,Copper One,Tech Rep 2009-11,,%Zn,5.0
830,Lone Mountain-Upper Lake Valley,USA,Skarn,,NC,Copper One,Tech Rep 2009-11,,%Cu,2.2
833,Montana Tunnels (M-pit),USA,Porphyry,Au,C,Eastern Resources,Reserves-Resources 2008,,%Pb,0.163
833,Montana Tunnels (M-pit),USA,Porphyry,Au,C,Eastern Resources,Reserves-Resources 2008,,%Zn,0.476
837,Reef Ridge,USA,Sediment-hosted Pb-Zn,MVT,NC,Doyon,Leach et al (2005),11.8,%Zn,0.99
842,Sunshine (inferred only),USA,IOCG,,C,Sunshine Silver Mines,Tech Rep (2012-12),,%Pb,0.35
842,Sunshine (inferred only),USA,IOCG,,C,Sunshine Silver Mines,Tech Rep (2012-12),,%Zn,0.02
842,Sunshine (inferred only),USA,IOCG,,C,Sunshine Silver Mines,Tech Rep (2012-12),,%Cu,0.26
843,Su-Lik,USA,Sediment-hosted Pb-Zn,,NC,unknown,Min Deps Canada 2007 Goodfellow & Lydon,34,%Pb,2.0
843,Su-Lik,USA,Sediment-hosted Pb-Zn,,NC,unknown,Min Deps Canada 2007 Goodfellow & Lydon,34,%Zn,8.0
843,Su-Lik,USA,Sediment-hosted Pb-Zn,,NC,unknown,Min Deps Canada 2007 Goodfellow & Lydon,34,g/t Ag,30.0
846,Khandiza,Uzbekistan,VMS,,C,Marakand Minerals,Website (2014-10-07; also Oxus Gold),14.411999999999999,%Pb,3.5
846,Khandiza,Uzbekistan,VMS,,C,Marakand Minerals,Website (2014-10-07; also Oxus Gold),14.411999999999999,%Zn,7.24
846,Khandiza,Uzbekistan,VMS,,C,Marakand Minerals,Website (2014-10-07; also Oxus Gold),14.411999999999999,g/t Ag,134.0
846,Khandiza,Uzbekistan,VMS,,C,Marakand Minerals,Website (2014-10-07; also Oxus Gold),14.411999999999999,%Cu,0.86
846,Khandiza,Uzbekistan,VMS,,C,Marakand Minerals,Website (2014-10-07; also Oxus Gold),14.411999999999999,g/t Au,0.38
848,Jabali,Yemen,Sediment-hosted Pb-Zn,Non-sulfide Zinc deposit,C,unknoown,Mondillo et al 2014,12.6,%Pb,1.2
848,Jabali,Yemen,Sediment-hosted Pb-Zn,Non-sulfide Zinc deposit,C,unknoown,Mondillo et al 2014,12.6,%Zn,8.9
848,Jabali,Yemen,Sediment-hosted Pb-Zn,Non-sulfide Zinc deposit,C,unknoown,Mondillo et al 2014,12.6,g/t Ag,68.0
849,Jabali Stockpile,Yemen,Sediment-hosted Pb-Zn,Non-sulfide Zinc deposit,SNC,unknoown,Mondillo et al 2014,0.12,%Pb,3.5
849,Jabali Stockpile,Yemen,Sediment-hosted Pb-Zn,Non-sulfide Zinc deposit,SNC,unknoown,Mondillo et al 2014,0.12,%Zn,24.0
849,Jabali Stockpile,Yemen,Sediment-hosted Pb-Zn,Non-sulfide Zinc deposit,SNC,unknoown,Mondillo et al 2014,0.12,g/t Ag,160.0
850,Kabwe,Zambia,Sediment-hosted Pb-Zn,MVT,NC,Berkley Mineral Resources,ILZSG database (2016-07-12),1.1,%Pb,2.8
850,Kabwe,Zambia,Sediment-hosted Pb-Zn,MVT,NC,Berkley Mineral Resources,ILZSG database (2016-07-12),1.1,%Zn,15.0
851,Kabwe Tailings,Zambia,Sediment-hosted Pb-Zn,MVT,NC,Berkley Mineral Resources,ILZSG database (2016-07-12),0.6,%Pb,7.3
851,Kabwe Tailings,Zambia,Sediment-hosted Pb-Zn,MVT,NC,Berkley Mineral Resources,ILZSG database (2016-07-12),0.6,%Zn,10.5
